college_id,college_name,state,district,college_type,peer_group,is_college,campus_area_acres,greenery_score,classroom_score,labs_score,library_score,internet_score,hostel_score,sports_score,faculty_score,practical_score,mentoring_score,placements_score,research_score,values_score,nirf_score,naac_cgpa,nba_score,overall_base_score,class_size,attention_score,teaching_pace,doubt_solving_rate,teacher_responsiveness,lecture_prac_ratio,freedom_vs_pressure,mental_health,anti_ragging,complaint_time,hostel_quality,canteen_hygiene,disabled_accessibility,first_gen_inclusion,syllabus_update,industry_projects,interdisciplinary,peer_learning,research_papers,innovation_hackathons,placement_rate,internship_rate,startup_creation,higher_studies,alumni_success,salary_dist,dropout_rate,pass_rate_trend,data_completeness,audit_confidence,response_consistency,anomaly_flags,evidence_verification,bias_detection
TS121,Telangana Hyderabad 79 College of Engineering,Telangana,Hyderabad,Degree,Engineering,True,19.79529812307055,83.49148338799041,60.48611608103195,78.92872166538383,72.46606176781486,78.14810326548476,62.4270400456145,62.95188583956285,76.83397996211167,69.76875956861669,71.23145128856238,77.11212010940719,74.11216686882584,76.47049776918571,45.94867519648513,2.852951550889656,68.94656673473686,71.33530779459021,62.233861673908024,66.20330079179955,75.65306106003376,75.36507113269528,64.21470734234987,74.18684841653352,50.1033950995177,74.75017199984553,87.4635601277687,75.00239431351244,62.4270400456145,72.02581793359076,73.17786651584888,82.25543319690159,71.21550094085268,76.04460103994536,82.58647747978702,68.10989094455525,34.59338362771295,70.39647557236518,77.11212010940719,72.11212010940719,22.372871269289497,13.11215912301013,67.7690910913843,77.7094519223043,1.1186705441183125,77.25387552860829,96.27693123571409,75.7407105352572,89.46142982747777,2.288584206401745,73.68910803612233,88.96051015882304
TS122,Telangana Warangal 6 College of Engineering,Telangana,Warangal,Degree,Engineering,True,14.735714266730328,66.63468753627333,70.5140226133649,71.94777575155744,74.29338864000226,73.84376375291535,69.15734999312669,83.97604440835818,74.07193710174573,72.19404693777005,71.3724772889381,78.7993888202668,71.07456454302354,63.27304173799614,60.41480629889664,3.438309042784516,44.48863620828355,70.82144147470488,68.9471283977807,78.14365135373102,79.45111094404676,79.02848635880447,80.13428287097459,77.29959035322901,72.72529425407778,65.19006735041883,82.68159321199145,71.91182957994684,69.15734999312669,72.45317064730638,74.20591359616546,70.55889500663791,70.9976263065054,76.08415059703003,63.70200014296316,74.52025533369543,71.17376036153914,78.44732855787535,78.7993888202668,73.7993888202668,29.090312962630946,13.110869686946668,72.59251987990943,74.14790538809174,3.1493748593883675,77.68701542820673,97.85001112059955,65.53230343186327,89.25406323466898,3.4565186448951706,72.91657342262675,83.20797077251325
TS123,Telangana Warangal 96 Degree College,Telangana,Warangal,Degree,Arts,True,41.917683000804935,63.59700541024029,57.353444645948294,56.09349982482194,53.12632718076823,52.420823082618355,51.28798428302473,51.77457719554202,53.64970059188403,60.345679583462285,55.84985173614536,50.00370078562723,59.920827775437175,72.50031891871043,57.28089418796573,1.6607649636787778,42.336705077801014,59.83270597714838,46.16867036252802,53.94424055047784,63.66320936753769,59.47875841736585,54.28452667685671,59.272266661140385,68.48644464126194,38.93005934324418,95.62158467182863,59.082785866964926,51.28798428302473,50.03421757579798,59.306030949010065,84.87058957423694,55.9383586193201,64.55490651438778,71.27824063255416,57.266648637401794,44.94583815063868,51.824089320943706,50.00370078562723,45.00370078562723,11.949654657729912,21.240725257248222,54.357160340794195,62.02327006586772,3.57645217088882,69.5951488503449,93.13837161050962,65.74988313884906,87.7898045506192,2.2197162342892414,53.59044240143046,89.57563265879666
TS124,Telangana Adilabad 39 University,Telangana,Adilabad,University,Arts,True,17.184935136073218,78.26882545318753,73.50250451075611,76.70170100305288,71.00805782567538,80.3864034666496,60.56156425318792,76.59623331132312,67.42672411325226,76.72155582249626,73.93883161160537,82.4941672724549,71.4856397328906,67.57596389163753,62.8591744622179,3.208379222088113,80.17148757197491,71.59681142976757,55.089297875789725,69.23650198357745,65.91420767019318,76.87582407203041,75.58994129568815,45.0343255505765,70.30688114466118,65.98732032304243,86.8748188727974,72.67863814901048,60.56156425318792,75.79164237778127,79.6218600602674,86.73534194471002,68.33198464603429,71.6699270524746,63.89350211304439,73.44510847096353,68.78189727971373,76.28657821564579,82.4941672724549,77.4941672724549,27.436271624421288,18.44488581972881,67.04670873727774,63.374351902695956,3.0200200307053304,82.50260554430606,94.95041624586352,67.37781394010919,94.25426787012404,3.3746830129949794,73.17195425283776,86.49608654698086
TS125,Telangana Ranga Reddy 23 Institute of Technology,Telangana,Ranga Reddy,Autonomous,Engineering,True,35.02618096477261,59.40456537921081,40.56238773939766,44.90231271649095,38.883896859273364,43.180921610721256,44.43669404090832,53.04574106798323,43.45844199369927,48.699796248668555,41.75173028536707,44.00586307619532,48.6143966938853,61.7704934502171,20.0,1.5,43.71573229867786,47.709770630086844,55.96859697754407,48.16954598022128,68.31110628197992,42.38490631910643,41.4659859803254,61.17151774847245,78.68867073535392,44.92116659317716,90.04582896599584,47.98925728404542,44.43669404090832,42.23627926324013,51.4002757891581,74.85815262953501,47.742972646890635,44.62837971731859,24.037458362684564,51.165423140468874,37.57786375869807,41.54984464083448,44.00586307619532,39.00586307619532,12.358722286635551,17.197509342671843,38.97375877084229,40.06587567056705,1.9471218961883119,73.53876478148881,93.96958350053627,48.938570973210894,88.8131869143931,3.409382065559074,46.9697233006606,89.72071718950289
TS126,Telangana Warangal 107 Degree College,Telangana,Warangal,Degree,Arts,True,14.424249551214576,66.23166950516588,72.63783565871283,70.0294340149503,72.84079387778812,66.18020445723421,65.76482404032225,70.35050806612028,68.54778814647975,64.42626142344962,71.06430745498052,72.58793995250085,74.63207230327653,62.28433350577664,60.33474509607432,2.656886676897952,57.98216085226871,68.30854039558288,53.60592675930309,76.18043184863222,72.34631089027482,73.36049446563999,71.97671021437263,64.57871647434554,84.56839995878146,65.89530098485704,85.95462689262905,73.35696315215397,65.76482404032225,65.33021734987896,71.28347990966817,81.8509050087786,67.69891277535794,68.61150198191567,71.01806714743698,69.96839583617822,74.89682888091808,66.23218773170134,72.58793995250085,67.58793995250085,20.419085444436796,24.53027932877661,64.0420699546427,71.00267654702476,4.3514838475629,74.85704276050363,97.693541338128,75.77287517863456,87.97839434729559,0.07399202942372618,63.68570606444353,89.04266502034392
TS127,Telangana Khammam 121 Degree College,Telangana,Khammam,Degree,Arts,True,37.040730253331425,78.64318004263004,83.0307377044565,78.85964800640585,81.37406967388026,85.95449752887673,87.7396422356051,79.4371566330777,79.55936253589817,92.65562378192553,83.81261223474128,86.30902869733117,76.41533769011141,71.29132137124232,85.67697388518049,3.6338805655778033,88.16223151116995,81.81589297955028,77.15095676540176,84.12351036500597,78.51970599311475,83.9676194468666,78.74847125822554,53.16763330707006,61.057582597561364,79.59397668941479,94.8955551746,83.65673873147543,87.7396422356051,79.31277492756998,78.53456600242232,81.77722931422588,79.13728786234044,78.18117862940603,86.25266362656481,83.74074377135892,74.87714209055449,83.00635393915756,86.30902869733117,81.30902869733117,29.794841207144913,15.827513365121838,79.87935825405765,79.6091307190303,2.3048891891529664,76.51109871346821,94.92898011300416,85.35372327602897,88.13885067718043,1.2625828985751215,81.73015241046555,93.32115273701632
TS128,Telangana Warangal 103 Engineering College,Telangana,Warangal,Degree,Engineering,True,29.553594250583153,80.80805644306442,76.78259051155017,75.59035787902017,68.69829221427071,62.90821044885787,73.38180984580796,83.88733513519384,69.50830425243285,82.7897586757488,73.37416921036736,65.60667469467153,61.03486022276235,74.61969489622848,35.645975417330604,2.937816233227013,65.72583885685385,73.77921710220407,61.29568040835034,79.81124719200967,60.415001866414514,73.87412155569848,72.42718660859678,58.56985476942758,66.93914217082406,64.49854735873551,90.6985832971215,73.91304750223443,73.38180984580796,71.66300661355957,84.04804243430031,73.9936074385564,66.96509175952914,78.48496763498268,64.7389921175894,72.88223908858265,61.27914596421559,70.2325807525845,65.60667469467153,60.606674694671526,19.758588673006347,12.152362061326425,74.99746681216148,73.3765537253835,3.0045071285069143,72.51959001277575,96.80569198156385,73.36669486166922,81.67432809842232,3.310646715704297,77.46968143915808,88.32228296274232
TS129,Telangana Karimnagar 145 Institute of Science and Technology,Telangana,Karimnagar,Autonomous,Engineering,True,45.93493011328555,100.0,82.15797109419071,86.31512724432541,79.7133527651479,79.16391634580323,83.7581949418862,74.71983045006603,84.7904817157361,77.39744725371399,81.8350989587066,76.82400182717154,73.48065622140219,77.78600115162972,75.64636744584635,3.9480392081966578,81.96280436023015,79.66857506715544,70.4445787383472,87.57477769189876,58.40809373169276,78.61394156020158,83.17765646833277,67.15317490179348,63.603890519211,72.18679513265687,85.47460941576546,90.10939264591595,83.7581949418862,77.44338719774066,84.06850462191036,80.41822301111314,85.13502755342967,78.0558333698462,86.82773119836516,78.70328333052147,88.47536877078548,74.2416682674845,76.82400182717154,71.82400182717154,26.959055108731764,23.12718610851447,84.60719062599085,85.34561992485573,1.4515848583758275,71.32599377915821,97.68879164206231,86.70752415803616,90.67074774100169,1.9122275496887808,82.6912402569543,92.29998489142629
TS130,Telangana Nalgonda 134 Institute of Technology,Telangana,Nalgonda,Autonomous,Engineering,True,20.905788926366256,60.94339187664376,61.15262144647095,67.20085852962391,67.32584606595141,65.23683313674843,68.11484067617795,72.23856553119978,63.94768844052275,74.18830529323301,70.03440787029373,73.75812011253146,71.43887105419955,65.39818168395901,58.20195636773945,2.718931739871132,90.54064704472408,67.29008063345691,72.58905689315819,68.26094525955254,82.10037781253548,66.3941833038637,74.72289947271196,50.96015975632442,90.39025029284473,56.35524293791561,94.22634688182157,67.1579419265259,68.11484067617795,70.54502496332114,70.64571250798306,74.54384812318644,60.57942257305114,82.50782952595287,67.40805839867848,59.19579273325618,66.99599910963747,73.41784632763753,73.75812011253146,68.75812011253146,20.844728664454138,11.458227310481973,68.89054565682846,77.18547842956146,2.5999601198230264,82.31612652171243,97.26243834506049,71.05477394793436,83.28842872242049,3.092556828034235,65.58275603977694,89.31998748361094
TS131,Telangana Mahabubnagar 117 Institute of Science and Technology,Telangana,Mahabubnagar,Autonomous,Engineering,True,23.731809647016245,70.55657817195664,65.99169564740298,65.1927049798555,64.614388816271,63.34470567445368,74.3507053122145,64.61734887031099,66.13726582171246,56.99833385599799,69.40872792451408,74.03572842717683,56.80227421631093,66.92867949946948,52.07074461898144,2.0633645769424427,63.301831859631505,62.54188210627527,64.5150352012638,65.2117578629769,73.73095672415378,64.96549013261559,72.56751593912074,53.302598678609904,91.53259770438572,70.04984572970776,93.32846114953729,59.91206621912816,74.3507053122145,67.66286630938953,71.94596183635957,69.40194798663536,60.90065346925098,67.90259402299215,62.3146560609198,65.04854155271134,70.90394633546929,61.695557948818035,74.03572842717683,69.03572842717683,20.33909530125671,11.764851059915221,67.15513142243357,55.797705191988605,2.002328148149595,66.38617389668657,94.37424904951621,71.00665042994474,90.22268948574133,4.146333897220691,69.24774220257838,89.44450973326518
TS132,Telangana Mahabubnagar 89 Institute of Technology,Telangana,Mahabubnagar,Autonomous,Engineering,True,25.868969898998525,57.24514303179457,67.97222625845058,71.33413143943939,70.17941716452562,73.22171088979698,58.44195859892147,71.49810040446825,70.48504996009993,66.65073749005833,65.59588846053681,71.28867605056341,68.1633638450961,70.07227615033318,58.27194858304844,3.302339418768976,82.82290301223121,68.61373811354407,54.43651518656755,67.12554518063973,66.83858942816585,72.30630519087033,75.09070217264862,37.7960311355588,74.9840169704146,64.22300485592751,92.10288912439535,76.0399348317803,58.44195859892147,64.33658776639248,79.66665556865333,73.72978567836036,70.49501584377713,69.89963429879543,68.38989495351969,68.15608100607736,69.48105270597736,79.04365447304926,71.28867605056341,66.28867605056341,20.45516876937598,15.948227608316115,73.53571062979141,69.33177377648265,3.8603929215566573,72.85155829290642,94.7674105936024,69.13960135976907,88.37977107120936,1.8757886241731243,74.65582312485482,88.09138187873312
TS133,Telangana Khammam 174 Degree College,Telangana,Khammam,Degree,Arts,True,7.3243200804627335,59.55214379543399,59.59381297815679,66.4930238256843,60.693367429786946,72.10041069914776,73.07378230795436,67.05470830568332,62.83119656695059,64.73205475863229,64.57416373991137,67.85499588939159,71.61194995345255,75.73361086185439,60.558205640269954,2.805205299943165,80.83710540827538,65.91140954932311,69.71004503734096,66.24202342237884,60.771106208466264,63.30890523048808,65.63201712162432,47.988999031559075,72.43186360441685,66.83012024029738,92.1813815678333,67.91507943360625,73.07378230795436,54.05771881923259,78.05597844238336,72.16307334983993,64.93088442747712,69.48184978794497,65.54071722492353,62.27778676083075,49.40587583997763,67.8244901810485,67.85499588939159,62.85499588939159,23.32891239764667,9.46398077693586,66.9595026248745,57.29749119085021,3.12438925730379,70.58079089116485,95.16102691583642,68.03954129983256,91.4819719837338,3.8742335283250853,64.99272465045253,91.07877811663252
TS134,Telangana Nalgonda 54 Institute of Science and Technology,Telangana,Nalgonda,Autonomous,Engineering,True,15.213401044836534,59.730253159496556,57.733252585488835,59.13801536994482,49.730355537549485,53.396331388766185,47.13431515794207,52.79797690195087,54.41010453506523,53.218364723023576,54.33364303750341,60.34430203779013,59.648911554166865,71.73208086885673,39.52669253055025,1.8133705944168246,55.592558991030096,58.16091669507351,61.17765407040139,47.02149041398207,82.68638763288575,55.540745482703905,53.10284170933808,60.85049222196694,72.88522778844204,53.73226513043717,93.58220212052237,60.61195069042434,47.13431515794207,51.77138375395439,68.59155096551454,85.28861639741281,52.37754706788289,45.22107256917468,51.07131479717321,60.791852430952595,39.805309910069205,53.97025444870407,60.34430203779013,55.34430203779013,18.014970465095764,19.710632959156,51.00669502025812,48.341638720659574,3.0700021512237345,71.283064904812,91.32898929571579,62.91942890910277,90.78109198641266,3.7409162785872114,58.05399222345345,92.04109476507736
TS135,Telangana Nalgonda 82 College of Engineering,Telangana,Nalgonda,Degree,Engineering,True,24.671792514551594,59.69941336145421,67.1541566095721,65.26770049857421,57.783374515762176,58.03497070203637,54.72105240654475,62.899130845909724,55.80352567231771,57.561189319050456,51.049874181088754,59.72603851888038,63.10789426659028,69.0873938791032,52.38090499742154,2.4853755779359115,45.04619114964736,61.601303291610485,59.03838058520334,60.110134882023814,61.982100537638985,59.82048401332321,62.28065714474156,63.06563166611981,77.82531785009367,63.832394412895525,92.65035904655123,55.152504041845965,54.72105240654475,54.99866234464496,76.17124998647934,81.57084256664248,59.26220893206345,55.419542460876485,56.17057222905433,63.5848335073574,53.86779626771093,57.12244798849302,59.72603851888038,54.72603851888038,18.710954565406496,20.959126590080487,61.390462413403206,62.92358052391967,2.9408821389486635,69.08485020382388,95.54469817349853,65.99136907166675,87.21723537633926,1.7197860757106243,62.90024603683117,92.48301852767011
TS136,Telangana Medchal 136 Engineering College,Telangana,Medchal,Degree,Engineering,True,2.0,39.760753340232014,57.519830400962945,63.23134152584481,57.70473696345418,48.35241292166367,56.5277013012247,56.91834839660271,49.92290739004929,56.51438571994501,62.05391166428549,62.35852592625298,45.298506035237295,70.08230330130964,43.815854071307164,2.1506268339226344,51.96787460755568,55.420410758173205,64.91674430306847,44.72968686446139,56.43649789048331,54.99771624909177,54.0499050723932,41.611810665372474,73.103788205661,57.07490650064446,89.12679332458195,53.67826380361302,56.5277013012247,54.23626345607836,58.891439083009566,71.65688748917391,50.66384129631627,52.39993769171408,46.21424256794001,61.247078864565665,54.723964255330955,48.83057784367413,62.35852592625298,57.35852592625298,17.150061017502196,20.65196068525164,50.79424730710373,59.488707998722674,3.883179690560655,81.08070482323284,95.36080828916766,61.38330486191828,86.43328595024407,0.5796184848711855,56.34260303839528,93.44038248632968
TS137,Telangana Medchal 148 Institute of Technology,Telangana,Medchal,Autonomous,Engineering,True,25.939008116462354,60.614382018035734,47.158422383172315,38.33101693507603,43.0093276709657,43.98263176698839,37.45088782933113,50.01490128962534,39.50913345917031,44.0701365812761,35.98492046662936,36.944851849244635,45.01426978873268,73.30723126944046,20.0,1.5,30.96529699325655,48.07472714547204,58.57543124062081,49.539226004822375,85.17852537465657,42.756671999040535,34.177379527067146,58.88401011999664,63.33934536003386,35.71610872650368,86.25481133368986,34.018870377866975,37.45088782933113,26.686933781372236,43.33805850800776,68.50618441610453,39.039278023746675,44.47198486632147,33.667425876775646,37.66068594800211,34.32153042441297,36.85697235762225,36.944851849244635,31.944851849244635,13.890307102310446,9.835850672441149,39.5820242952679,38.92147566896024,2.488478384488404,83.17575797008593,95.39962174983432,45.01777648903611,86.12562074845405,4.443882016612209,40.90078623916827,90.08896812212507
TS138,Telangana Adilabad 101 University,Telangana,Adilabad,University,Arts,True,47.56080013231281,80.91546058644357,82.73129184849647,83.16673407112266,79.99738636982498,80.84067347887382,85.38915143222304,88.17662947941919,80.10084884362853,89.85652598734906,77.76206753861707,76.3476372963789,77.20982479551527,67.7571408272441,95.0,3.1887823519661143,95.0,80.78064692085759,35.346586905319036,76.01294878688812,72.7486812304382,80.04274185382364,76.16900719006814,60.42325519556073,70.9845798339451,79.99544790773578,87.43399741788562,83.64413678942732,85.38915143222304,71.82163796554832,77.24783748324762,88.49496600800356,76.20321953405349,76.98101627369101,69.75618647327913,77.96578730359741,75.65848441713274,83.80756430105978,76.3476372963789,71.3476372963789,26.369036545058997,13.37655075389667,74.30375729236515,75.91207010575337,0.9539642012790486,78.6827981244227,96.61214639729442,82.11306243951886,89.32435295165381,0.27532235901192137,81.6796883875752,94.18083205197728
TS139,Telangana Ranga Reddy 177 Degree College,Telangana,Ranga Reddy,Degree,Arts,True,25.482117089642518,100.0,67.27613877245257,56.65662010863541,67.12797948813501,67.88757022543575,63.005172781378974,67.75638009490916,62.55706970628416,73.85299274074434,65.96157443602334,64.4501145284446,67.57854465186239,70.66453664674201,69.07986188313328,2.298790865442726,77.93855270377173,68.2942055610383,56.41665215472409,63.99041143282424,69.95489045806951,72.6938421426029,68.18876390240762,59.65591719492511,76.81947100576993,61.53083338948738,91.6062091033414,67.0662169203948,63.005172781378974,67.25948035053067,64.75742486680595,74.30328568218712,69.03112271170583,74.83521984952625,57.759291757903256,69.02774495704772,56.82187636741866,71.72747172046525,64.4501145284446,59.4501145284446,22.843463291305632,31.637361432149728,65.1048443192194,76.53433228231222,4.134630645351135,77.66798729525031,95.0741666387564,69.68992905042155,88.03061455631698,3.6187649111414033,64.82003307215061,89.51704808076632
TS140,Telangana Khammam 101 Degree College,Telangana,Khammam,Degree,Arts,True,20.46628381656729,81.87177274403918,74.24141234128318,74.68853564230011,73.2825910372673,72.18384526067383,67.59588947628232,70.22016083670859,78.25453699360561,72.53990041285962,73.98142136384767,76.89062307034028,76.32369560910888,64.88901795282173,64.2957919269005,3.1317321072595616,79.1856043681549,73.72879885416253,69.78068021500273,71.18768179115472,68.70482264594868,81.6584079415604,70.20910274652644,67.20904712440675,78.0368869444764,71.56519601684371,89.5298767112593,84.71453377433195,67.59588947628232,72.01678662682433,77.71863359918353,78.31736613061236,74.53925917106028,79.90660349245339,70.43418155345405,67.65189175386621,74.22171542708932,69.69434139337704,76.89062307034028,71.89062307034028,26.920967192184555,14.993376341366483,77.85845001216718,69.39595099141785,1.9647787961656733,73.29981987003325,92.03543559476581,81.53169443378263,83.123731251666,2.833877787368867,77.78360751361575,89.40339800297144
TS141,Telangana Nizamabad 68 Institute of Technology,Telangana,Nizamabad,Autonomous,Engineering,True,5.269708702545492,62.242735330501226,74.99272004929163,76.34771659319317,68.57250413698141,67.89320289332109,60.79166016256471,74.4719978272319,71.53097740384311,76.82221395585105,74.65425186433308,77.71674154137625,60.41371444738091,66.24204378044645,60.789558028215104,2.908619569101041,63.343652711227975,71.08520558395597,69.48897304743204,68.97284609378212,56.979473004247666,75.89768500558196,69.35666670603771,70.62636993626879,69.8526822332775,64.44797114288671,95.45276356449347,65.15244859040949,60.79166016256471,76.83683258425079,68.55087872172795,80.81184930158005,72.18118727237209,70.53012756828286,65.0930505456337,72.18643793023479,56.52009984816735,82.47552990083548,77.71674154137625,72.71674154137625,22.445182649970114,20.794736272149713,75.7744185204006,74.84330511983651,2.364320965933719,75.96890923540191,96.14433953450833,75.06760052848153,83.29975302806909,3.7327006729798033,79.70167958134243,82.09585829035359
TS142,Telangana Nizamabad 195 Engineering College,Telangana,Nizamabad,Degree,Engineering,True,11.22688797600499,65.46468980888102,72.87293466341141,59.96242328504217,57.3387190881924,59.60290895837474,65.5245188181668,70.36393774293214,67.74649496774495,62.783340435009315,63.882788574484366,60.37171425750168,43.888652816008715,69.76208381410946,55.113526781983,1.933276025679204,69.62195464174916,64.25465627788857,48.46245746260291,64.14734852857276,54.9488534356867,58.97323094940427,62.00127932683625,63.72362167413123,69.62048602019146,70.86932385572328,96.27785454323646,57.50892504694481,65.5245188181668,66.97761085120622,77.02817410259587,79.3804881297883,61.066771880830885,61.676954746641414,55.06056618333023,60.74789179391653,69.12378823624037,64.11744322802615,60.37171425750168,55.37171425750168,18.647618862905865,10.370019638222743,57.89812091782051,60.94743118006492,3.4131698873072587,70.69959415288135,96.80340513627317,64.7183895055596,88.42852582759592,4.162102968376086,66.30399738403356,85.78644632228533
TS143,Telangana Medchal 130 Engineering College,Telangana,Medchal,Degree,Engineering,True,2.0,50.95734453758779,46.2698479431603,42.65637472934075,40.26445767537652,41.068642933899035,49.037968090346936,39.400806291495854,43.439694556856885,49.75272408207917,42.97083876741011,46.36529651814303,44.571466563301456,71.69585643478095,32.76602770008559,1.7915114418879192,45.744747988518284,49.992172698078434,49.52774051821526,46.785252049786784,73.19083802290962,41.98773537075269,46.939909371104214,52.83416770255331,70.99132144548861,46.86516949093805,89.29496391753065,50.647614546776175,49.037968090346936,48.034607388082655,55.343178228956845,82.01554969925667,49.38283813819912,49.006013984532125,34.076975268821144,44.91225483984193,38.96796680087135,46.64442221996646,46.36529651814303,41.36529651814303,16.43339543336456,10.965240624199861,54.11537228507858,46.465787610011006,2.4923122039421624,71.64625446432812,92.99324647964013,48.575324784605584,88.08265217256846,2.5520835752997812,54.70116123903071,89.6210719458665
TS144,Telangana Nalgonda 21 Degree College,Telangana,Nalgonda,Degree,Arts,True,2.4204261064880797,47.95571241195059,54.68089984753654,55.082099046945686,52.69529532916425,51.21536956877337,61.069038923289895,55.464624459518625,61.20279059251654,58.00205093632381,53.73032872772168,59.65234519314759,52.5425482134507,78.05199560163634,48.22270099835502,2.7780317289561998,48.71287773195029,60.32657192398045,48.322776806095185,44.88302107375152,72.88784808386664,58.23173458306818,55.03257278929614,66.72475178969091,74.20349490176201,37.04574942818705,91.12495881522607,60.472854308681576,61.069038923289895,52.74778576488099,45.4092854311859,78.33071440952575,55.559221179964105,63.86710240481468,40.150874503760775,57.333879467233,39.56687542452323,57.42758647251817,59.65234519314759,54.65234519314759,19.726477440543764,13.834263916853018,56.415347799989625,61.72832528972971,2.335428294576445,68.31419866417508,97.85114564215547,60.20373042698833,89.69126929493693,1.5496489649760843,59.83069448800087,96.12727692986532
TS145,Telangana Sangareddy 20 College of Engineering,Telangana,Sangareddy,Degree,Engineering,True,7.504449158059826,47.382782498944096,52.20971862999461,48.986664179966844,49.69113713670458,50.297722270365924,44.71943283529793,55.888860525256256,49.31651502944506,48.68647028140765,42.22443192944031,53.56336333590521,38.39225110574084,72.28169875354511,31.834241965075346,1.9376934164463082,44.21911540402687,51.543782532604986,60.78888558672897,41.15822545369724,72.06717632827853,49.72534912161814,48.73986137947661,61.469969172886984,64.78089451101488,47.692944446699094,87.24937682285335,42.58711680385495,44.71943283529793,49.33323989555341,57.4515161810227,83.03099049973882,47.33848678950892,39.26274285431141,54.8502123992181,42.139681610741704,48.82068530808506,59.51125562959186,53.56336333590521,48.56336333590521,16.435089801794728,16.456165222992325,49.477355172350244,50.14907541185615,4.85061348394051,70.78417573635708,93.0625467067738,49.650067106591486,93.22249477774453,2.6380927757035066,51.68126438105943,93.21302562374595
TS146,Telangana Ranga Reddy 75 Degree College,Telangana,Ranga Reddy,Degree,Arts,True,27.183133077806925,46.02039970598338,47.30592530574702,49.942558579212275,51.53163635790387,59.3552981312443,67.6636260151117,46.13705637473261,54.02915575575091,58.732923584397405,63.558848267926784,55.437132809483224,57.921619340146435,68.49946450951978,52.22219598504461,2.3063494080729163,54.60751052622656,56.61486747363642,86.07161632915265,57.09952184341096,72.84551018516262,57.71384824230323,54.71807413447009,69.49870408902058,60.72777957391369,35.361121201957104,89.3992215019059,60.454639008556974,67.6636260151117,51.47293592924597,59.868744759829895,73.89651839301636,59.56481033612704,60.63636856826648,54.495190319953835,59.051739556810844,37.441067772294055,50.63235378635156,55.437132809483224,50.437132809483224,18.42629919709485,17.568674053627127,58.63433508900965,55.19922316056068,3.245378356291427,82.10395763706786,94.82266516667154,60.615476031691685,87.37643760899762,1.277629544989295,59.055077697077884,95.1097928671616
TS147,Telangana Khammam 42 Institute of Technology,Telangana,Khammam,Autonomous,Engineering,True,50.904472557861176,61.52361105477183,55.76930246473717,54.63099389752939,55.445599278296235,55.922483742431325,53.89612063367217,62.28664142037381,58.2930556809734,62.259168722083636,61.58037564521971,65.4804231041955,45.33097808621305,63.23665977190004,29.622678872499396,2.386076812379525,45.862983143227595,57.57706227242866,65.54886722954384,59.83498725686896,77.81546362843616,53.60185503297927,56.87730725507502,57.03620063565628,71.33251030390882,54.06494454333627,91.87631112806913,58.204655741186905,53.89612063367217,63.639606901826234,74.30759977243014,74.41051623300326,58.91325917784342,63.76789692358834,60.28989343730861,59.14655104971008,56.32657439952068,51.86063397399715,65.4804231041955,60.480423104195495,19.53521621367335,7.698481477489928,60.80984140318209,53.08217785845833,2.6630331747680027,76.59597795210782,95.15172777818684,59.25011409532574,87.36889524932913,1.1811151627908973,59.0794919476065,90.06429032083685
TS148,Telangana Khammam 130 Engineering College,Telangana,Khammam,Degree,Engineering,True,10.667484496186127,85.42987233696526,73.7030379280223,71.893824398002,63.36799984820106,68.89383514323991,65.89372250734148,79.82072826234948,67.94295735956408,74.8080782752703,71.12746754655329,66.32677587007144,65.24270903515301,79.18978876033422,77.91843725681827,3.5403837137416954,76.90878177200992,72.09324116363614,58.26629451298946,75.08515618391915,76.80843430180143,69.7627654816283,65.42213098186132,48.48181670943037,81.61333634019265,66.76972018184695,83.0647154760817,74.7256235254041,65.89372250734148,59.62156454811196,65.94682693786156,80.4064718628677,78.11707812620823,75.63582627826892,65.66148247880133,72.66907807054217,74.75291305252397,78.66513734066623,66.32677587007144,61.326775870071444,22.775688471890252,13.90691533169948,67.23562686414449,75.54677297017096,3.525971992761923,65.30657541435123,94.20638797226675,68.702036799417,88.45272087077805,1.1668833945793244,67.27525668429021,93.37055784213284
TS149,Telangana Karimnagar 50 University,Telangana,Karimnagar,University,Arts,True,15.231401770573061,42.521963157025155,42.068400107463695,45.68381112342146,41.945196176573525,47.71430114006371,52.3106089388601,44.73659044386418,46.42041744059632,46.4761729695746,44.67350431515213,50.1398960598718,40.21218273759015,65.14959728506014,37.9804036371703,1.5619560192120083,44.19812161686263,47.44209462743301,43.80708618070578,46.51495685895265,78.53607515962162,50.02125087442877,52.15998904325386,53.25484545270427,76.80647509898684,32.37095477216231,92.83703458291158,54.41295211521161,52.3106089388601,46.68392323581999,61.486508655809345,77.00634000962008,45.789322523719285,42.61359724439061,44.400754810992,49.27071100201178,41.45236634658337,44.82132098372984,50.1398960598718,45.1398960598718,13.925191291300711,16.725852959916864,45.55486799885876,40.2811976892462,0.6027139540268931,72.02255756534561,92.23546252656708,45.84973576614181,86.73008424701818,4.444497715379882,45.52799239260239,96.5736033244845
